1,6.931949633304204
2,6.950421355595099
3,6.890383528771801
4,6.915637961057859
5,6.867830129427331
6,6.8229217529296875
7,6.787914650462498
8,6.6855794960093275
9,6.612386043940749
10,6.53809345548398
11,6.485398818399305
12,6.389067770164703
13,6.279374002296234
14,6.219844171934039
15,6.092098913460134
16,5.992422709955234
17,5.89973827165978
18,5.804012494666554
19,5.746746887670499
20,5.650001187190831
21,5.5943015357044255
22,5.497753424065135
23,5.457891005221929
24,5.332734085689081
25,5.314095715496028
26,5.268107570220377
27,5.177048807946321
28,5.1285316476198
29,5.087739784026814
30,5.024671180225979
31,4.939733794916456
32,4.939536411071492
33,4.8999324335116095
34,4.844053571469316
35,4.795687751235249
36,4.767044938613322
37,4.7144143247158725
38,4.667135942762143
39,4.641336097895542
40,4.583738946469031
41,4.551130036327327
42,4.499204831702687
43,4.467750665183379
44,4.396438569666069
45,4.376663241430978
46,4.300547515120462
47,4.280290269406042
48,4.25891532853385
49,4.186203724870058
50,4.154214520320714
51,4.131624264137767
52,4.091009734946991
53,4.040375268347909
54,3.9957008250405854
55,3.948247258908281
56,3.903388838901698
57,3.8596422293475854
58,3.815189595534423
59,3.7800990309670706
60,3.737432457576288
61,3.693310690817432
62,3.643892974497002
63,3.5894146433500485
64,3.550552764785624
65,3.50054442102664
66,3.4505777269880347
67,3.4009837480348963
68,3.3518637496734334
69,3.3055615603366744
70,3.2572189803435423
71,3.2085416250139756
72,3.1645646830585514
73,3.1218524447111324
74,3.075849818292065
75,3.0403165973235513
76,2.9978624816252806
77,2.9610035775977877
78,2.926519694729386
79,2.8948664732068496
80,2.868846828692427
81,2.841905339856014
82,2.820486636919396
83,2.800708888847137
84,2.779914038203587
85,2.7553755947362597
86,2.735227217184049
87,2.7286739639032667
88,2.704851186164072
89,2.6967027610707506
90,2.6924079378074577
91,2.671565505945794
92,2.6514384612858852
93,2.6421327858327706
94,2.6452862882168495
95,2.6391126619321166
96,2.613585079941794
97,2.6061701328954965
98,2.597755369738998
99,2.595318319641541
100,2.5959087844206907
101,2.5678175765777302
102,2.580345612820064
103,2.5601668781209215
104,2.544213718343004
105,2.5523631104799076
106,2.5412945279451176
107,2.5281866220670324
108,2.5279038086115757
109,2.513575825735787
110,2.5121036912793313
111,2.5017054548887447
112,2.4931299775560327
113,2.4993155626493078
114,2.4879964489803137
115,2.4719516027753596
116,2.487325106825784
117,2.465216447259778
118,2.45891730807652
119,2.4501387582761107
120,2.445313043683489
121,2.43825497359873
122,2.431103472397706
123,2.420890518438036
124,2.421324440252001
125,2.4114362079406453
126,2.415015408925921
127,2.4050396235189706
128,2.3996159295055355
129,2.3946658584559075
130,2.369235586897235
131,2.3885472077075565
132,2.377734433824771
133,2.3742397076615664
134,2.3765714970704552
135,2.3556737008495867
136,2.3583351061722944
137,2.3459805127616242
138,2.3565414999132956
139,2.351417519221796
140,2.339599177102062
141,2.3414215662769067
142,2.3363329495225
143,2.337541571287351
144,2.320526520782542
145,2.3282258154075834
146,2.330767501180417
147,2.3214878434332733
148,2.3186667667371093
149,2.3074544601351303
150,2.2960016237241088
151,2.305571918175599
152,2.297967091899052
153,2.287779946193517
154,2.28866020986967
155,2.283187858412199
156,2.284304135313658
157,2.2793669444378293
158,2.2884266365354304
159,2.279809691081537
160,2.268010332205585
161,2.271723830811331
162,2.2673695644485616
163,2.2652206476603713
164,2.2541817961452164
165,2.2639197623618297
166,2.2456242280585745
167,2.2602471614552435
168,2.2515690649781273
169,2.2460487735605685
170,2.239101267306604
171,2.253577499746162
172,2.238286661210461
173,2.247453308551111
174,2.2436402367654247
175,2.237338809209449
176,2.241179270164989
177,2.23882594398249
178,2.2199610995355052
179,2.217168204138212
180,2.2221508070687266
181,2.217388955232139
182,2.220031495406249
183,2.2101603178220373
184,2.2007889625068024
185,2.2065325529775888
186,2.19356651840923
187,2.20119763980402
188,2.1948272312912986
189,2.1902160065196385
190,2.193299426096622
191,2.1846005983441787
192,2.1797356739222447
193,2.1863641337813617
194,2.180095480981274
195,2.163893760921799
196,2.1769072385591883
197,2.163117141367119
198,2.1621624220197444
199,2.1766469668005115
200,2.1666964771591615
201,2.1624512839540144
202,2.154502908760142
203,2.1531188766532967
204,2.168764493175756
205,2.160236711814025
206,2.143717808144115
207,2.1638316907615307
208,2.156065480731358
209,2.153578086434124
210,2.1325242597366048
211,2.143816044397443
212,2.1492964018171077
213,2.147853489234069
214,2.1528559199003414
215,2.139721048212497
216,2.1375754458881984
217,2.1421193374651613
218,2.1347654879650224
219,2.1352721887214163
220,2.1302459451639764
221,2.1329181094035925
222,2.1199703049436907
223,2.129474646577211
224,2.129897042969677
225,2.126886777788679
226,2.1273032482539382
227,2.122980254832829
228,2.1016502012716276
229,2.1082639059173727
230,2.11670682363421
231,2.1325819559186416
232,2.106012767720445
233,2.0993203225536883
234,2.11076843961377
235,2.1039111090597706
236,2.101802838182895
237,2.1170422707762673
238,2.1012348170592405
239,2.1007941861018957
240,2.1015224189401787
241,2.1007375784009414
242,2.1128663002887618
243,2.1029150118337614
244,2.0931925339119455
245,2.0921389454993133
246,2.102242544432667
247,2.0904368563233136
248,2.0806744789408746
